title:Spriggys Wishlist v11_5_7Plus
dimwishlist:item=1016668089&perks=1047830412,106909392,2039302152,47981717#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1047830412,3142289711,706527188,957782887#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1332244541,679225683,2039302152,47981717#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1332244541,106909392,706527188,957782887#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1332244541,1087426260,706527188,47981717#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1332244541,2420895100,706527188,47981717#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1332244541,706527188,47981717#notes:Upvp8 MW Handling
dimwishlist:item=1016668089&perks=1300023272,679225683,1631667848,2679249093#notes:Upve8 MW Reload
dimwishlist:item=1016668089&perks=1300023272,106909392,1631667848,3425386926#notes:Upve8 MW Reload
dimwishlist:item=1016668089&perks=1300023272,3142289711,1631667848,2679249093#notes:Upve8 MW Reload
dimwishlist:item=1016668089&perks=1300023272,1087426260,3300816228,2679249093#notes:Upve8 MW Reload
dimwishlist:item=1016668089&perks=1300023272,1631667848,2679249093#notes:Upve8 MW Reload
dimwishlist:item=1016668089&perks=4090651448,1087426260,1631667848,2679249093#notes:Upve8 MW Reload
dimwishlist:item=1016668089&perks=1047830412,679225683,2039302152,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,106909392,706527188,2679249093#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,3142289711,2039302152,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,1087426260,706527188,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,2420895100,706527188,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,706527188,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1332244541,679225683,706527188,2679249093#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1332244541,106909392,2039302152,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1332244541,3142289711,706527188,957782887#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1300023272,679225683,706527188,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1300023272,106909392,706527188,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=1300023272,106909392,2039302152,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=1300023272,106909392,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=1300023272,1087426260,1631667848,3425386926#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=1300023272,2420895100,3300816228,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=4090651448,679225683,706527188,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=4090651448,106909392,3300816228,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=4090651448,2420895100,1631667848,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=1482024992,679225683,706527188,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1482024992,106909392,1631667848,2679249093#notes:Upve7.5 MW Reload
dimwishlist:item=1016668089&perks=679225683,706527188,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=1016668089&perks=1047830412,679225683,706527188,3425386926#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,679225683,706527188#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,679225683,1631667848,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,679225683,3300816228,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,679225683,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,106909392,2039302152,957782887#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,3142289711,706527188,2679249093#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,1087426260,2039302152,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,2420895100,2039302152,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1047830412,2039302152,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1332244541,679225683,2039302152,957782887#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1332244541,106909392,706527188,2679249093#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1332244541,3142289711,2039302152,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1332244541,1087426260,706527188,957782887#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1332244541,2420895100,706527188,957782887#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1332244541,706527188,957782887#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1300023272,679225683,3300816228,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,106909392,706527188,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1300023272,106909392,3300816228,3425386926#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,3142289711,3300816228,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,1087426260,706527188,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,1087426260,2039302152,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,1087426260,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,2420895100,1631667848,3425386926#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1300023272,3300816228,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=4090651448,679225683,1631667848,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=4090651448,106909392,706527188,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=4090651448,106909392,1631667848,3425386926#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=4090651448,3142289711,1631667848,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=4090651448,1087426260,3300816228,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=4090651448,1631667848,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=1482024992,106909392,706527188,47981717#notes:Upvp7 MW Handling
dimwishlist:item=1016668089&perks=1482024992,1087426260,1631667848,2679249093#notes:Upve7 MW Reload
dimwishlist:item=1016668089&perks=106909392,706527188,47981717#notes:Upvp7 MW Handling


//Optative - U
//=================PvE=================
//Barrel
//2.0:1840239774:Fluted Barrel
//1.5:4090651448:Corkscrew Rifling
//1.0:3250034553:Hammer-Forged Rifling
//Magazine
//2.0:106909392:Tactical Mag
//1.5:2420895100:Extended Mag
//1.0:1087426260:Appended Mag
//Perk 1
//3.0:247725512:Rapid Hit
//2.0:1168162263:Outlaw
//1.0:1354429876:Fourth Time's the Charm
//Perk 2
//3.0:3523296417:Demolitionist
//1.5:1015611457:Kill Clip
//MW Reload
//=================PvP=================
//Barrel
//2.0:1840239774:Fluted Barrel
//1.5:1482024992:Smallbore
//1.0:3250034553:Hammer-Forged Rifling
//Magazine
//2.0:3177308360:Steady Rounds
//1.0:106909392:Tactical Mag
//Perk 1
//3.0:247725512:Rapid Hit
//1.5:1168162263:Outlaw
//Perk 2
//3.0:1015611457:Kill Clip
//2.0:2387244414:Zen Moment
//1.0:47981717:Opening Shot
//MW Handling
//=================Wishlist=================
dimwishlist:item=2138599001&perks=1840239774,3177308360,247725512,1015611457#notes:Upvp10 MW Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,247725512,3523296417#notes:Upve10 MW Reload
dimwishlist:item=2138599001&perks=1840239774,2420895100,247725512,3523296417#notes:Upve9.5 MW Reload
dimwishlist:item=2138599001&perks=1482024992,3177308360,247725512,1015611457#notes:Upvp9.5 MW Handling
dimwishlist:item=2138599001&perks=4090651448,106909392,247725512,3523296417#notes:Upve9.5 MW Reload
dimwishlist:item=2138599001&perks=1840239774,3177308360,247725512,2387244414#notes:Upvp9 MW Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,247725512,1015611457#notes:Upve8.5, Upvp9 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,1168162263,3523296417#notes:Upve9 MW Reload
dimwishlist:item=2138599001&perks=1840239774,1087426260,247725512,3523296417#notes:Upve9 MW Reload
dimwishlist:item=2138599001&perks=3250034553,3177308360,247725512,1015611457#notes:Upvp9 MW Handling
dimwishlist:item=2138599001&perks=3250034553,106909392,247725512,3523296417#notes:Upve9 MW Reload
dimwishlist:item=2138599001&perks=4090651448,2420895100,247725512,3523296417#notes:Upve9 MW Reload
dimwishlist:item=2138599001&perks=1840239774,3177308360,1168162263,1015611457#notes:Upvp8.5 MW Handling
dimwishlist:item=2138599001&perks=1840239774,2420895100,1168162263,3523296417#notes:Upve8.5 MW Reload
dimwishlist:item=2138599001&perks=1482024992,3177308360,247725512,2387244414#notes:Upvp8.5 MW Handling
dimwishlist:item=2138599001&perks=1482024992,106909392,247725512,1015611457#notes:Upvp8.5 MW Handling
dimwishlist:item=2138599001&perks=3250034553,2420895100,247725512,3523296417#notes:Upve8.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,106909392,1168162263,3523296417#notes:Upve8.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,1087426260,247725512,3523296417#notes:Upve8.5 MW Reload
dimwishlist:item=2138599001&perks=1840239774,3177308360,247725512,47981717#notes:Upvp8 MW Handling
dimwishlist:item=2138599001&perks=1840239774,3177308360,247725512,3523296417#notes:Upve8, Upvp7 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,247725512,2387244414#notes:Upve7, Upvp8 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,1354429876,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=1840239774,2420895100,247725512,1015611457#notes:Upve8, Upvp8 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,1087426260,247725512,1015611457#notes:Upve7.5, Upvp8 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,1087426260,1168162263,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=1840239774,247725512,1015611457#notes:Upvp8 MW Handling
dimwishlist:item=2138599001&perks=1840239774,247725512,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=1482024992,3177308360,1168162263,1015611457#notes:Upvp8 MW Handling
dimwishlist:item=2138599001&perks=1482024992,106909392,247725512,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=3250034553,3177308360,247725512,2387244414#notes:Upvp8 MW Handling
dimwishlist:item=2138599001&perks=3250034553,106909392,247725512,1015611457#notes:Upve7.5, Upvp8 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=3250034553,106909392,1168162263,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=3250034553,1087426260,247725512,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=4090651448,3177308360,247725512,1015611457#notes:Upvp8 MW Handling
dimwishlist:item=2138599001&perks=4090651448,106909392,247725512,1015611457#notes:Upve8, Upvp7 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=4090651448,2420895100,1168162263,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=3177308360,247725512,1015611457#notes:Upvp8 MW Handling
dimwishlist:item=2138599001&perks=106909392,247725512,3523296417#notes:Upve8 MW Reload
dimwishlist:item=2138599001&perks=1840239774,3177308360,1168162263,2387244414#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,1168162263,1015611457#notes:Upve7.5, Upvp7.5 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,2420895100,1354429876,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=1482024992,3177308360,247725512,47981717#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=1482024992,106909392,247725512,2387244414#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=1482024992,2420895100,247725512,1015611457#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=1482024992,2420895100,247725512,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=1482024992,1087426260,247725512,1015611457#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=1482024992,247725512,1015611457#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=3250034553,3177308360,1168162263,1015611457#notes:Upvp7.5 MW Handling
dimwishlist:item=2138599001&perks=3250034553,2420895100,1168162263,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,3177308360,247725512,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,106909392,1354429876,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,2420895100,247725512,1015611457#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,1087426260,1168162263,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=4090651448,247725512,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=2420895100,247725512,3523296417#notes:Upve7.5 MW Reload
dimwishlist:item=2138599001&perks=1840239774,3177308360,247725512#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1840239774,3177308360,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1840239774,3177308360,1354429876,1015611457#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1840239774,3177308360,1015611457#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,247725512,47981717#notes:Upve7, Upvp7 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=1840239774,106909392,247725512#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1840239774,106909392,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1840239774,2420895100,247725512,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1840239774,2420895100,1168162263,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1840239774,1087426260,247725512,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1840239774,1087426260,1354429876,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1840239774,247725512,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1840239774,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1482024992,3177308360,1168162263,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1482024992,106909392,1168162263,1015611457#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=1482024992,106909392,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1482024992,1087426260,247725512,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=3250034553,3177308360,247725512,47981717#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=3250034553,3177308360,247725512,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=3250034553,106909392,247725512,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=3250034553,106909392,1354429876,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=3250034553,2420895100,247725512,1015611457#notes:Upve7, Upvp7 MWpve Reload, MWpvp Handling
dimwishlist:item=2138599001&perks=3250034553,1087426260,247725512,1015611457#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=3250034553,1087426260,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=3250034553,247725512,1015611457#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=3250034553,247725512,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=4090651448,3177308360,247725512,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=4090651448,106909392,1168162263,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=4090651448,2420895100,1354429876,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=4090651448,1087426260,247725512,1015611457#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=3177308360,247725512,2387244414#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=106909392,247725512,1015611457#notes:Upvp7 MW Handling
dimwishlist:item=2138599001&perks=106909392,1168162263,3523296417#notes:Upve7 MW Reload
dimwishlist:item=2138599001&perks=1087426260,247725512,3523296417#notes:Upve7 MW Reload


//Pluperfect - U
//=================PvE=================
//Barrel
//2.0:1840239774:Fluted Barrel
//1.5:4090651448:Corkscrew Rifling
//1.0:1482024992:Smallbore
//Magazine
//2.0:1087426260:Appended Mag
//1.0:2420895100:Extended Mag
//Perk 1
//3.0:1168162263:Outlaw
//2.0:205890336:Underdog
//1.0:2387244414:Zen Moment
//Perk 2
//3.0:3425386926:Rampage
//2.0:1015611457:Kill Clip
//1.0:2213355989:High-Impact Reserves
//MW Reload
//=================PvP=================
//Barrel
//2.0:1467527085:Extended Barrel
//1.5:3661387068:Chambered Compensator
//1.0:1482024992:Smallbore
//Magazine
//2.0:1561002382:High-Caliber Rounds
//1.0:1885400500:Ricochet Rounds
//Perk 1
//3.0:2387244414:Zen Moment
//2.0:2846385770:Rangefinder
//1.0:1168162263:Outlaw
//Perk 2
//3.0:1359896290:Dynamic Sway Reduction
//2.0:1015611457:Kill Clip
//1.0:3513791699:Mulligan
//MW Handling
//=================Wishlist=================
dimwishlist:item=1952163498&perks=1467527085,1561002382,2387244414,1359896290#notes:Upvp10 MW Handling
dimwishlist:item=1952163498&perks=1840239774,1087426260,1168162263,3425386926#notes:Upve10 MW Reload
dimwishlist:item=1952163498&perks=3661387068,1561002382,2387244414,1359896290#notes:Upvp9.5 MW Handling
dimwishlist:item=1952163498&perks=4090651448,1087426260,1168162263,3425386926#notes:Upve9.5 MW Reload
